canonical_group_id,canonical_payload_path,eligible_short_handoff,exclusion_reasons,initial_state_hash,l60_autonomous_completion,l60_episode_end_state_index,l60_episode_json,l60_first_raw_success_state,l60_genuine_handoff_success,l60_handoff_state_index,l60_system_success,l60_trajectory_path,l80_autonomous_completion,l80_episode_end_state_index,l80_episode_json,l80_first_raw_success_state,l80_genuine_handoff_success,l80_handoff_state_index,l80_system_success,l80_trajectory_path,none_system_success,protocol_hash,root_id,root_rollout_path,root_seed,task
square:hb4_source:800077,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/077.npz,True,,def0aeb9d33b148d1e90b764fb8645faf99fe7d58db249be1ecc69b43244ee54,True,161,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800077.json,157,True,80,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800077.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800077.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800077.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800077,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_077.npz,800077,square
square:hb4_source:800078,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/078.npz,False,L60_NOT_GENUINE_HANDOFF,dce80982b67ca9709714ca06c447355f4e1d60d4653f3b6abb0c3aed837e8d1c,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800078.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800078.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800078.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800078.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800078,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_078.npz,800078,square
square:hb4_source:800079,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/079.npz,False,NONE_SUCCESS,6e100799450c5c694bcd2379c28b1b855ae0d9f7ca07b7e4e1e9029469e5db16,True,387,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800079.json,383,True,80,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800079.npz,True,169,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800079.json,165,True,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800079.npz,True,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800079,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_079.npz,800079,square
square:hb4_source:800080,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/080.npz,False,L60_NOT_GENUINE_HANDOFF,a239fc748b43f26c60be1974a354626dca950cb4182aa242cee283d64def093c,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800080.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800080.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800080.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800080.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800080,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_080.npz,800080,square
square:hb4_source:800081,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/081.npz,False,L60_NOT_GENUINE_HANDOFF,fbb4850ee8e7470aa1b1b6d2bc473d1927a057bd1c895c66e870c06219d7aa21,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800081.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800081.npz,True,166,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800081.json,162,True,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800081.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800081,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_081.npz,800081,square
square:hb4_source:800082,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/082.npz,False,L60_NOT_GENUINE_HANDOFF,f81de42003f2baec9580ae05a34b483aaadf0e5eea45e7743cb4b36469f5b019,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800082.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800082.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800082.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800082.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800082,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_082.npz,800082,square
square:hb4_source:800083,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/083.npz,False,L60_NOT_GENUINE_HANDOFF,04003ad1a4a55be1e313f3bbb509523215938ca87a85e397dae149af8e30a919,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800083.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800083.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800083.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800083.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800083,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_083.npz,800083,square
square:hb4_source:800084,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/084.npz,True,,7e04d718d37227341f5873e67ef5bf57f638103c85435da584a3622dc7276eb7,True,137,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800084.json,133,True,80,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800084.npz,False,117,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800084.json,113,False,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800084.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800084,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_084.npz,800084,square
square:hb4_source:800085,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/085.npz,False,L60_NOT_GENUINE_HANDOFF,e393a8e4484944910ccdbbdc82438025946e318d9dd4e374a75317307b9fc4f3,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800085.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800085.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800085.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800085.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800085,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_085.npz,800085,square
square:hb4_source:800086,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/086.npz,False,L60_NOT_GENUINE_HANDOFF,f11dc6031336f6c0ef5afca1b7654164c0b68052f896cf086902fcfd217fb75e,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800086.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800086.npz,True,221,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800086.json,217,True,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800086.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800086,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_086.npz,800086,square
square:hb4_source:800087,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/087.npz,False,L60_NOT_GENUINE_HANDOFF,221194171513ac60c9df925f6851735f9812b1c8fda5c6d949567ac545e7edc2,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800087.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800087.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800087.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800087.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800087,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_087.npz,800087,square
square:hb4_source:800088,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/088.npz,False,L60_NOT_GENUINE_HANDOFF,33be75ed8d829a834017c98a8fa3cf557adcf858de1884e334e23952021f467f,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800088.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800088.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800088.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800088.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800088,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_088.npz,800088,square
square:hb4_source:800089,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/089.npz,False,L60_NOT_GENUINE_HANDOFF,e61930eaa36dbf7844b1c59e27bb2974914443c15ba8c0dbb71782e5d11e1c3e,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800089.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800089.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800089.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800089.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800089,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_089.npz,800089,square
square:hb4_source:800090,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/090.npz,False,L60_NOT_GENUINE_HANDOFF,2366f4e0b0423bf209a98663c97d3a31f046b73687b69a1e0fe2c93b236fc941,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800090.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800090.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800090.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800090.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800090,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_090.npz,800090,square
square:hb4_source:800091,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/091.npz,False,L60_NOT_GENUINE_HANDOFF,2d5f24fbd625f1f2e1ae1068b32780373a764df7c31e3050e50e30357c332784,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800091.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800091.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800091.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800091.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800091,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_091.npz,800091,square
square:hb4_source:800092,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/092.npz,False,L60_NOT_GENUINE_HANDOFF,54c6d606e34e0232e470b9712020dab496ffb76e4f0219aec85de8c9e9f92ea8,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800092.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800092.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800092.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800092.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800092,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_092.npz,800092,square
